235675.810016	3306723.236811	26.658541
235675.811501	3306723.236987	26.523522
235676.141937	3306723.010929	29.092543
235676.143422	3306723.011105	28.957523
235675.767347	3306723.103930	27.738186
235675.768831	3306723.104107	27.603167
235675.770316	3306723.104283	27.468148
235675.720224	3306722.970519	29.222890
235675.137558	3306723.107549	29.081627
235675.139042	3306723.107725	28.946608
235676.114111	3306722.879814	28.821994
235675.726162	3306722.971226	28.682812
235675.923848	3306722.925961	28.414854
235675.735068	3306722.972285	27.872695
235675.736552	3306722.972462	27.737676
235675.738037	3306722.972638	27.602657
235675.739521	3306722.972815	27.467637
235675.741006	3306722.972991	27.332618
235675.742490	3306722.973168	27.197598
235676.062536	3306722.745873	30.711755
235676.064020	3306722.746050	30.576736
235675.689430	3306722.839051	29.222379
235675.106763	3306722.976081	29.081117
235675.108248	3306722.976257	28.946097
235676.083317	3306722.748345	28.821483
235675.695367	3306722.839757	28.682302
235675.112701	3306722.976787	28.541039
235675.893053	3306722.794493	28.414344
235675.699820	3306722.840287	28.277243
235675.506588	3306722.886081	28.140143
235675.704274	3306722.840817	27.872185
235675.705758	3306722.840993	27.737166
235675.707242	3306722.841170	27.602146
235675.708727	3306722.841346	27.467127
235675.710211	3306722.841523	27.332107
235675.711695	3306722.841700	27.197088
235675.713180	3306722.841876	27.062068
235675.714664	3306722.842053	26.927049
235675.521431	3306722.887847	26.789948
235675.328199	3306722.933641	26.652848
235675.725055	3306722.843289	25.981913
235675.726539	3306722.843465	25.846893
235674.754439	3306723.071730	25.701469
235675.729508	3306722.843819	25.576854
235675.536275	3306722.889613	25.439754
235676.030257	3306722.614228	30.846264
235676.031741	3306722.614405	30.711245
235676.033226	3306722.614581	30.576225
235676.034710	3306722.614758	30.441206
235676.036194	3306722.614935	30.306186
235676.037679	3306722.615111	30.171167
235676.039163	3306722.615288	30.036148
235676.040647	3306722.615464	29.901128
235676.042132	3306722.615641	29.766109
235676.043616	3306722.615818	29.631089
235676.045101	3306722.615994	29.496070
235676.046585	3306722.616171	29.361050
235676.048069	3306722.616347	29.226031
235676.049554	3306722.616524	29.091011
235676.051038	3306722.616700	28.955992
235676.052522	3306722.616877	28.820973
235676.054007	3306722.617054	28.685953
235676.055491	3306722.617230	28.550934
235676.056975	3306722.617407	28.415914
235676.058460	3306722.617583	28.280895
235676.059944	3306722.617760	28.145875
235676.061429	3306722.617936	28.010856
235676.062913	3306722.618113	27.875836
235676.064397	3306722.618290	27.740817
235676.065882	3306722.618466	27.605798
235676.067366	3306722.618643	27.470778
235676.068850	3306722.618819	27.335759
235676.070335	3306722.618996	27.200739
235676.071819	3306722.619172	27.065720
235676.073303	3306722.619349	26.930700
235676.074788	3306722.619526	26.795681
235676.076272	3306722.619702	26.660662
235676.077757	3306722.619879	26.525642
235675.694260	3306722.711820	25.981402
235675.695744	3306722.711997	25.846383
235674.528927	3306722.985880	25.698877
235675.698713	3306722.712350	25.576344
235675.505481	3306722.758144	25.439244
235675.804745	3306722.528378	30.843673
235676.000947	3306722.482937	30.710734
235676.002431	3306722.483113	30.575715
235675.821073	3306722.530320	29.358459
235676.021728	3306722.485409	28.820462
235675.828495	3306722.531203	28.683362
235675.829980	3306722.531379	28.548342
235675.831464	3306722.531556	28.413323
235675.832948	3306722.531733	28.278303
235675.834433	3306722.531909	28.143284
235675.835917	3306722.532086	28.008264
235675.838886	3306722.532439	27.738226
235675.840370	3306722.532616	27.603206
235675.841855	3306722.532792	27.468187
235675.843339	3306722.532969	27.333167
235675.844823	3306722.533145	27.198148
235675.846308	3306722.533322	27.063128
235675.847792	3306722.533498	26.928109
235675.849276	3306722.533675	26.793089
235675.850761	3306722.533852	26.658070
235675.852245	3306722.534028	26.523051
235675.853729	3306722.534205	26.388031
235675.855214	3306722.534381	26.253012
235675.858183	3306722.534734	25.982973
235675.859667	3306722.534911	25.847953
235675.861151	3306722.535088	25.712934
235675.862636	3306722.535264	25.577915
235675.864120	3306722.535441	25.442895
235675.968668	3306722.351292	30.845243
235675.970152	3306722.351468	30.710224
235675.971637	3306722.351645	30.575204
235675.984996	3306722.353234	29.360029
235675.990933	3306722.353940	28.819952
235675.992418	3306722.354117	28.684932
235675.993902	3306722.354293	28.549913
235675.995386	3306722.354470	28.414893
235675.996871	3306722.354647	28.279874
235675.998355	3306722.354823	28.144854
235675.999840	3306722.355000	28.009835
235676.002808	3306722.355353	27.739796
235676.004293	3306722.355530	27.604777
235676.005777	3306722.355706	27.469757
235676.007261	3306722.355883	27.334738
235676.008746	3306722.356059	27.199718
235676.010230	3306722.356236	27.064699
235676.011714	3306722.356412	26.929679
235676.013199	3306722.356589	26.794660
235676.014683	3306722.356766	26.659641
235676.016168	3306722.356942	26.524621
235676.017652	3306722.357119	26.389602
235676.019136	3306722.357295	26.254582
235676.022105	3306722.357648	25.984543
235676.023589	3306722.357825	25.849524
235676.025074	3306722.358002	25.714504
235676.026558	3306722.358178	25.579485
235676.028042	3306722.358355	25.444466
235675.936389	3306722.219647	30.979752
235675.937873	3306722.219823	30.844733
235675.939358	3306722.220000	30.709713
235675.940842	3306722.220177	30.574694
235675.954201	3306722.221766	29.359519
235675.960139	3306722.222472	28.819441
235675.961623	3306722.222649	28.684422
235675.963108	3306722.222825	28.549402
235675.964592	3306722.223002	28.414383
235675.966076	3306722.223178	28.279363
235675.967561	3306722.223355	28.144344
235675.969045	3306722.223531	28.009324
235675.972014	3306722.223885	27.739286
235675.973498	3306722.224061	27.604266
235675.974982	3306722.224238	27.469247
235675.976467	3306722.224414	27.334227
235675.977951	3306722.224591	27.199208
235675.979436	3306722.224768	27.064188
235675.980920	3306722.224944	26.929169
235675.982404	3306722.225121	26.794150
235675.983889	3306722.225297	26.659130
235675.985373	3306722.225474	26.524111
235675.986857	3306722.225650	26.389091
235675.988342	3306722.225827	26.254072
235675.991310	3306722.226180	25.984033
235675.992795	3306722.226357	25.849013
235675.994279	3306722.226533	25.713994
235675.995764	3306722.226710	25.578975
235675.997248	3306722.226886	25.443955
235675.712362	3306722.133973	30.842141
235675.908563	3306722.088532	30.709203
235675.910047	3306722.088708	30.574183
235674.949822	3306722.318386	29.348603
235675.929344	3306722.091004	28.818931
235675.541395	3306722.182416	28.679749
235674.958728	3306722.319445	28.538487
235675.739080	3306722.137151	28.411791
235675.545848	3306722.182945	28.274691
235675.352615	3306722.228740	28.137590
235675.354100	3306722.228916	28.002571
235675.551785	3306722.183652	27.734613
235675.553270	3306722.183828	27.599594
235675.554754	3306722.184005	27.464574
235675.556238	3306722.184181	27.329555
235675.557723	3306722.184358	27.194535
235675.559207	3306722.184535	27.059516
235675.560691	3306722.184711	26.924496
235675.367459	3306722.230505	26.787396
235675.174226	3306722.276300	26.650296
235675.175711	3306722.276476	26.515276
235675.177195	3306722.276653	26.380257
235674.789245	3306722.368065	26.241075
235675.571082	3306722.185947	25.979360
235675.572566	3306722.186124	25.844341
235674.795183	3306722.368771	25.700998
235675.575535	3306722.186477	25.574302
235675.382302	3306722.232271	25.437202
235675.680083	3306722.002328	30.976650
235675.681567	3306722.002504	30.841631
235675.877769	3306721.957063	30.708692
235675.879253	3306721.957240	30.573673
235675.697895	3306722.004447	29.356417
235675.898550	3306721.959535	28.818420
235675.705317	3306722.005330	28.681320
235675.706801	3306722.005506	28.546300
235675.708286	3306722.005683	28.411281
235675.709770	3306722.005859	28.276261
235675.711255	3306722.006036	28.141242
235675.712739	3306722.006213	28.006223
235675.715708	3306722.006566	27.736184
235675.717192	3306722.006742	27.601164
235675.718676	3306722.006919	27.466145
235675.720161	3306722.007095	27.331125
235675.721645	3306722.007272	27.196106
235675.723130	3306722.007449	27.061086
235675.724614	3306722.007625	26.926067
235675.726098	3306722.007802	26.791048
235675.727583	3306722.007978	26.656028
235675.729067	3306722.008155	26.521009
235675.730551	3306722.008331	26.385989
235675.732036	3306722.008508	26.250970
235675.735004	3306722.008861	25.980931
235675.736489	3306722.009038	25.845911
235675.737973	3306722.009214	25.710892
235675.739458	3306722.009391	25.575873
235675.740942	3306722.009567	25.440853
235675.842521	3306721.825065	31.113240
235675.844005	3306721.825242	30.978221
235675.845490	3306721.825418	30.843201
235675.846974	3306721.825595	30.708182
235675.848458	3306721.825772	30.573162
235675.861818	3306721.827361	29.357987
235675.867755	3306721.828067	28.817910
235675.869240	3306721.828244	28.682890
235675.870724	3306721.828420	28.547871
235675.872208	3306721.828597	28.412851
235675.873693	3306721.828773	28.277832
235675.875177	3306721.828950	28.142812
235675.876661	3306721.829127	28.007793
235675.879630	3306721.829480	27.737754
235675.881114	3306721.829656	27.602735
235675.882599	3306721.829833	27.467715
235675.884083	3306721.830009	27.332696
235675.885568	3306721.830186	27.197676
235675.887052	3306721.830363	27.062657
235675.888536	3306721.830539	26.927638
235675.890021	3306721.830716	26.792618
235675.891505	3306721.830892	26.657599
235675.892989	3306721.831069	26.522579
235675.894474	3306721.831245	26.387560
235675.895958	3306721.831422	26.252540
235675.898927	3306721.831775	25.982501
235675.900411	3306721.831952	25.847482
235675.901896	3306721.832128	25.712463
235675.903380	3306721.832305	25.577443
235675.904864	3306721.832481	25.442424
235675.617009	3306721.739215	31.110649
235675.618494	3306721.739391	30.975629
235675.619978	3306721.739568	30.840610
235675.816180	3306721.694127	30.707671
235675.817664	3306721.694303	30.572652
235675.636306	3306721.741510	29.355396
235675.836961	3306721.696599	28.817399
235675.643728	3306721.742393	28.680299
235675.645212	3306721.742570	28.545279
235675.646697	3306721.742746	28.410260
235675.648181	3306721.742923	28.275240
235675.649666	3306721.743099	28.140221
235675.651150	3306721.743276	28.005202
235675.654119	3306721.743629	27.735163
235675.655603	3306721.743806	27.600143
235675.657087	3306721.743982	27.465124
235675.658572	3306721.744159	27.330104
235675.660056	3306721.744335	27.195085
235675.661540	3306721.744512	27.060065
235675.663025	3306721.744688	26.925046
235675.664509	3306721.744865	26.790027
235675.665994	3306721.745042	26.655007
235675.667478	3306721.745218	26.519988
235675.668962	3306721.745395	26.384968
235675.670447	3306721.745571	26.249949
235675.673415	3306721.745925	25.979910
